Scraping Time,Tweet ID,User ID,Movie ID,Rating,Retweet Count,Favorite Count,Time Zone
1391023222,307989794657538000,20052698,381061,8,0,0,London
1391023222,307989874122825000,458809864,1302011,8,0,0,Unknown
1391023221,307990021917507000,458809864,468569,9,0,0,Unknown
1391023221,307990115551174000,458809864,372784,8,0,0,Unknown
1391023220,307990136803708000,53699207,1790885,8,0,0,Athens
1391023220,307990645853782000,71771167,73631,9,0,0,Eastern Time (US & Canada)
1391023219,307990801579921000,258314347,1077368,7,0,0,Unknown
1391023218,307990801877725000,570287486,1683526,8,0,0,Unknown
1391023218,307990829224587000,71771167,93870,8,0,0,Eastern Time (US & Canada)
1391023217,307991058573307000,71771167,111257,8,0,0,Eastern Time (US & Canada)
1391023217,307991162386542000,71771167,105112,7,0,0,Eastern Time (US & Canada)
1391023216,307991268628234000,71771167,70034,8,0,0,Eastern Time (US & Canada)
1391023215,307991380821671000,384973979,82508,6,0,0,Dublin
1391023215,307991426380214000,476798191,203019,7,0,0,Unknown
1391023214,307991521213423000,71771167,116908,8,0,0,Eastern Time (US & Canada)
1391023214,307991608731766000,71771167,119731,7,0,0,Eastern Time (US & Canada)
1391023213,307991694408810000,71771167,107969,8,0,0,Eastern Time (US & Canada)
1391023213,307991732019154000,23836794,2023587,8,0,0,London
1391023212,307991773836369000,40517404,1907668,7,0,0,London
1391023212,307991803158724000,71771167,430105,8,0,0,Eastern Time (US & Canada)
1391023211,307992325727059000,71771167,116213,7,0,0,Eastern Time (US & Canada)
1391023211,307992401773985000,71771167,309377,6,0,0,Eastern Time (US & Canada)
1391023210,307992625825345000,206144706,289043,7,0,0,Riyadh
1391023210,307992720570449000,58960070,1560747,6,0,0,Central Time (US & Canada)
1391023209,307993005351124000,58960070,840361,8,0,0,Central Time (US & Canada)
1391023209,307993259504963000,106794214,1024648,10,0,0,Amsterdam
1391023208,307993582130843000,106794214,2401621,10,0,0,Amsterdam
1391023208,307994212073345000,34103294,1351685,1,0,0,Eastern Time (US & Canada)
1391023207,307994491581784000,121377261,2400283,7,0,0,Athens
1391023207,307994499337035000,71771167,120630,8,0,0,Eastern Time (US & Canada)
1391023206,307994587765563000,71771167,327084,7,0,0,Eastern Time (US & Canada)
1391023206,307994678798741000,374425780,1702439,8,0,0,Unknown
1391023205,307994694602874000,71771167,424095,8,0,0,Eastern Time (US & Canada)
1391023204,307994863113236000,71771167,432283,9,0,0,Eastern Time (US & Canada)
1391023204,307994949905956000,71771167,120623,7,0,0,Eastern Time (US & Canada)
1391023203,307995028444286000,71771167,120587,7,0,0,Eastern Time (US & Canada)
1391023203,307995084933185000,71771167,312004,8,0,0,Eastern Time (US & Canada)
1391023202,307995161399549000,71771167,400717,8,0,0,Eastern Time (US & Canada)
1391023202,307995281897701000,71771167,351283,8,0,0,Eastern Time (US & Canada)
1391023201,307995393180979000,71771167,479952,7,0,0,Eastern Time (US & Canada)
1391023201,307995443973980000,71771167,441773,8,0,0,Eastern Time (US & Canada)
1391023200,307995560286248000,71771167,844471,6,0,0,Eastern Time (US & Canada)
1391022331,307995653043286000,71771167,307453,8,0,0,Eastern Time (US & Canada)
1391022331,307995914914627000,71771167,95953,9,0,0,Eastern Time (US & Canada)
1391022330,307995994782564000,252323651,1371111,9,0,0,Greenland
1391022330,307996017771569000,71771167,1099212,5,0,0,Eastern Time (US & Canada)
1391022329,307996110323077000,71771167,1259571,4,0,0,Eastern Time (US & Canada)
1391022329,307996219647594000,71771167,99487,8,0,0,Eastern Time (US & Canada)
1391022328,307996262693761000,252323651,1853728,10,0,0,Greenland
1391022328,307996624414728000,71771167,111503,8,0,0,Eastern Time (US & Canada)
1391022327,307996683957071000,83820759,1904996,6,0,0,Kuwait
1391022327,307996980884430000,71771167,386588,8,0,0,Eastern Time (US & Canada)
1391326592,307997030574354000,81883460,1713476,5,0,0,London
1391022326,307997111348236000,71771167,332452,8,0,0,Eastern Time (US & Canada)
1391022325,307997178280947000,71771167,183790,8,0,0,Eastern Time (US & Canada)
1391022324,307997235105390000,24647535,1024648,7,0,0,London
1391022325,307997232903360000,71771167,92099,8,0,0,Eastern Time (US & Canada)
1391022324,307997298372259000,71771167,99371,8,0,0,Eastern Time (US & Canada)
1391022323,307997348938805000,99983,1074638,8,0,0,Bern
1391022323,307997375757156000,71771167,102798,6,0,0,Eastern Time (US & Canada)
1391022322,307997448570290000,105612058,985694,10,0,0,Berlin
1391022322,307997739097145000,17503827,1659337,7,0,0,Eastern Time (US & Canada)
1391022321,307997790632554000,14354372,1397280,6,0,0,Moscow
1391022321,307997912170901000,14354372,1032755,7,0,0,Moscow
1391022320,307998153167228000,141168675,1276104,1,0,0,London
1391022320,307998240492634000,359959782,2105044,7,0,0,Unknown
1391022320,307998732337680000,141000019,1392170,8,0,0,London
1391022319,307998858321989000,80938427,1991245,8,0,0,Stockholm
1391022319,307999044146438000,10004412,1613750,8,0,0,Stockholm
1391022318,307999247297564000,261254233,1931533,4,0,0,Central Time (US & Canada)
1391022317,307999320865648000,44768121,1217613,7,0,0,Newfoundland
1391022317,307999640253513000,59497643,1045658,9,0,0,Moscow
1391022316,307999781815468000,19420106,1024648,4,0,0,London
1391022316,307999919799689000,19420106,1842532,7,0,0,London
1391022316,308000541714296000,99624309,1772341,8,1,0,Central Time (US & Canada)
1391022315,308000965766819000,85754666,1024648,7,0,0,London
1391022314,308001246328012000,2351101,1440728,5,0,0,Amsterdam
1391022314,308001639749533000,505466905,1853728,7,0,0,Istanbul
1391022313,308001779709272000,36898472,1853728,8,0,0,London
1391022313,308002483777708000,134602617,1024648,10,0,0,London
1391022312,308003984067670000,31091627,1842532,8,0,0,London
1391022311,308004309029765000,543868185,1540128,5,0,0,Baghdad
1391022311,308004446040911000,37831299,46912,8,0,0,Central Time (US & Canada)
1391022310,308004612059832000,80042553,1623205,10,0,0,Quito
1391022309,308004705605414000,98987249,467197,6,0,0,Edinburgh
1391022309,308004901827510000,19554578,1839492,7,0,0,London
1391022308,308005283374972000,735565219,1922777,10,0,0,Unknown
1391022308,308005382016610000,461058753,903624,10,0,0,Cairo
1391022307,308005958951530000,29640083,154420,8,0,0,Mountain Time (US & Canada)
1391022307,308007095666622000,136412096,107362,6,0,0,Quito
1391022306,308007274926968000,136412096,357507,4,0,0,Quito
1391022306,308007614661414000,30894408,1045658,9,0,0,Brasilia
1391022305,308007880823566000,136412096,378194,7,0,0,Quito
1391022305,308008007172763000,231213716,1024648,8,0,0,London
1391022304,308008042648182000,29446380,468569,9,0,0,Amsterdam
1391022304,308008214191042000,132736532,1763303,7,0,0,Hong Kong
1391022303,308008410673184000,136412096,120667,6,0,0,Quito
1391022303,308008823006838000,136412096,137523,10,0,0,Quito
1391022302,308008993249431000,136412096,413300,5,0,0,Quito
1391022302,308009058500227000,304949200,151804,8,0,0,Unknown
1391022301,308009125445500000,136412096,316654,7,0,0,Quito
1391022301,308009248196030000,40903183,109830,9,0,0,London
1391022300,308009436927119000,136412096,448157,6,0,0,Quito
1391022299,308009623472975000,58191844,1981677,8,0,0,Unknown
1391022298,308009994605981000,54383876,1024648,9,0,0,London
1391022298,308010350639476000,285048396,1187041,4,0,0,Baghdad
1391022297,308010354359820000,14351008,1862079,9,0,0,Eastern Time (US & Canada)
1391022296,308010386236522000,86507709,1772341,8,1,0,Central Time (US & Canada)
1391022296,308010514049531000,802296,1764183,7,0,0,London
1391022295,308011943434784000,103543666,1235124,8,0,0,London
1391022295,308012061567369000,103543666,758774,9,0,0,London
1391022294,308012726783971000,343777397,1045658,9,0,1,Istanbul
1391022294,308012786804469000,11693112,1045658,10,0,0,Arizona
1391022293,308012791372066000,116077668,2024432,7,0,0,Unknown
1391022292,308013281241600000,74150037,266308,8,0,0,Pacific Time (US & Canada)
1391022291,308013447612862000,48978001,454876,10,0,0,Madrid
1391022291,308013805839986000,417433146,1024648,9,0,0,Eastern Time (US & Canada)
1391022290,308013973998010000,47332804,1401152,6,0,0,Dublin
1391022290,308014095817392000,73515089,1707386,9,0,0,Istanbul
1391022289,308014283055329000,307510618,1074638,8,0,0,Paris
1391022289,308015111476494000,384973979,489099,5,0,0,Dublin
1391022288,308015351050952000,29440286,489099,8,0,0,London
1391022288,308015711685599000,43891786,103064,9,0,0,Sydney
1391022287,308016055622709000,70054697,1649419,7,0,0,Riyadh
1391022286,308016159171690000,179035429,109830,9,0,0,Casablanca
1391022286,308016332400631000,17649149,1024648,6,0,0,Quito
1391022285,308016518233481000,17649149,454876,8,0,0,Quito
1391022285,308016683874930000,136412096,1024648,7,0,0,Quito
1391022284,308016810459017000,27723593,1764234,6,0,0,Amsterdam
1391022284,308017432994385000,376037872,1907668,6,0,0,Eastern Time (US & Canada)
1391022283,308017795508080000,6606592,1606378,2,0,0,Indiana (East)
1391022283,308017904929095000,218256407,1931533,9,0,0,London
1391022282,308018740665122000,19001599,315733,10,0,0,Mexico City
1391022281,308019148724781000,22498484,837562,7,0,0,Madrid
1391022281,308020063976423000,66164287,337692,6,0,0,Central Time (US & Canada)
1391022280,308021553927442000,227910272,903624,8,0,0,Tokyo
1391022279,308022212751941000,173194698,882977,9,0,0,Eastern Time (US & Canada)
1391022278,308022813107830000,239615275,1673434,8,0,0,Eastern Time (US & Canada)
1391022276,308023251509067000,571961671,180093,8,0,0,Unknown
1391022277,308023251324510000,376450804,2105044,6,0,0,Unknown
1391022275,308023684843589000,376681625,1649419,5,0,0,Kuwait
1391022273,308025460774817000,282846949,1663143,4,0,0,Unknown
1391022272,308025676433346000,14807946,896534,6,0,0,Eastern Time (US & Canada)
1391022271,308026007301021000,10166242,1504320,10,0,0,Central Time (US & Canada)
1391022271,308026137777405000,136412096,259324,5,0,0,Quito
1391022270,308027062701150000,20033204,1024648,8,0,0,Pacific Time (US & Canada)
1391022270,308027965063708000,80514763,373283,7,0,0,Arizona
1391022269,308028495114678000,21709959,1336608,5,0,0,Mountain Time (US & Canada)
1391022269,308028547644137000,27796965,1692486,8,0,0,Eastern Time (US & Canada)
1391022268,308029292237975000,56168794,1659337,9,0,0,Amsterdam
1391022268,308029667401670000,375648998,1692098,6,0,0,Unknown
1391022267,308030660835151000,29640083,2323264,9,1,0,Mountain Time (US & Canada)
1391022266,308031160645193000,15485027,47296,8,0,0,Monterrey
1391022265,308031363980861000,136412096,804516,5,0,0,Quito
1391022265,308031382410629000,326995662,95050,7,0,0,Istanbul
1391022264,308032019638661000,268391492,266452,6,0,0,Pacific Time (US & Canada)
1391022264,308033313640157000,29640083,2155343,5,0,0,Mountain Time (US & Canada)
1391022263,308035289585156000,41045567,770802,8,0,1,Caracas
1391022263,308035641126580000,47310267,1433822,6,0,0,Bratislava
1391022262,308036688792416000,28688324,425123,6,0,0,Unknown
1391022262,308036847223844000,28688324,1136608,8,0,0,Unknown
1391022261,308036892543299000,15901231,1823059,6,0,0,Islamabad
1391022260,308036998764056000,28688324,808151,6,0,0,Unknown
1391022260,308037090183090000,15901231,2036376,3,0,0,Islamabad
1391022259,308037098005487000,28688324,1019452,5,0,0,Unknown
1391022259,308037202863067000,28688324,94291,6,0,0,Unknown
1391022258,308037298195398000,28688324,1226774,2,0,0,Unknown
1391022257,308037324820848000,15901231,482374,6,0,0,Islamabad
1391022257,308037456345825000,15901231,2085957,6,0,0,Islamabad
1391022256,308037548565995000,28688324,810784,6,0,0,Unknown
1391022256,308037593298255000,15901231,2150369,6,0,0,Islamabad
1391022255,308037636415700000,28688324,448011,7,0,0,Unknown
1391022254,308037738010124000,28688324,814335,8,0,0,Unknown
1391022254,308037897452408000,28688324,119173,8,0,0,Unknown
1391022253,308037913369784000,15901231,999913,7,0,0,Islamabad
1391022253,308037930415431000,28688324,119173,7,0,0,Unknown
1391022252,308038005560573000,28688324,1172233,6,0,0,Unknown
1391022252,308038015643693000,123288381,1853728,8,0,0,Buenos Aires
1391022251,308038024640491000,15901231,2229842,9,0,0,Islamabad
1391022250,308038131536519000,15901231,1691154,5,0,0,Islamabad
1391022250,308038149500715000,28688324,339291,6,0,0,Unknown
1391022249,308038281919098000,28688324,94608,8,0,0,Unknown
1391022249,308038306904563000,15901231,480271,4,0,0,Islamabad
1391022248,308038381001134000,28688324,371746,8,0,0,Unknown
1391022248,308038481869938000,28688324,380510,6,0,0,Unknown
1391022247,308038604804980000,28688324,61722,8,0,0,Unknown
1391022246,308038712481181000,199685090,1648179,7,0,0,Santiago
1391022246,308038709180243000,53978897,1478338,9,0,0,Eastern Time (US & Canada)
1391022245,308038717766004000,74150037,1230414,6,0,0,Pacific Time (US & Canada)
1391022245,308038770995888000,28688324,19729,8,0,0,Unknown
1391022244,308038791027912000,15901231,486946,7,0,0,Islamabad
1391022243,308038878642724000,28688324,20629,7,0,0,Unknown
1391022243,308038987958845000,15901231,486946,6,0,0,Islamabad
1391022242,308038992551628000,28688324,1016075,6,0,0,Unknown
1391022242,308039080703303000,15901231,2070597,6,0,0,Islamabad
1391022241,308039089238708000,28688324,22958,7,0,0,Unknown
1391022241,308039219098578000,28688324,452694,8,0,0,Unknown
1391022240,308039692501282000,367439907,120885,7,0,0,Eastern Time (US & Canada)
1391021364,308041046116429000,123336879,1605782,7,0,0,London
1391021363,308042409487511000,247711426,1971352,7,0,0,Unknown
1391021363,308042490362077000,123241657,404203,9,0,0,Mountain Time (US & Canada)
1391021362,308043625198133000,24350616,235204,6,0,0,Central Time (US & Canada)
1391021362,308044067466534000,16469534,1845846,6,0,0,Bogota
1391021361,308044427191001000,316508912,92890,10,0,0,Unknown
1391021360,308047746944884000,448041545,1457765,5,0,0,Lisbon
1391021360,308048022204456000,277317908,55798,8,0,0,Caracas
1391021359,308048937779077000,131237849,2083383,8,0,0,Eastern Time (US & Canada)
1391021359,308049292105498000,343533895,1049413,10,0,0,London
1391021358,308049367191932000,28952583,1351685,7,0,0,Central Time (US & Canada)
1391021358,308050009432145000,277317908,1853728,8,0,0,Caracas
1391021357,308050050892840000,22214092,948470,7,0,0,Amsterdam
1391021357,308050242337656000,52415676,1024648,8,0,0,Quito
1391021356,308050405089214000,65349676,1659337,8,0,0,Eastern Time (US & Canada)
1391021356,308050678398451000,56023863,1045658,9,1,2,Quito
1391021355,308051563358851000,24248822,903624,9,0,0,Caracas
1391021355,308051898144002000,160233941,1683526,6,0,0,Brasilia
1391021354,308052517458173000,547389641,1588334,7,0,0,Unknown
1391021354,308052720403755000,55368845,2125435,8,0,0,Santiago
1391021353,308052950322925000,52529205,790724,7,0,0,Bogota
1391021353,308053115578511000,87697180,852713,7,0,0,Central Time (US & Canada)
1391021352,308053924496158000,85754666,1119646,7,0,0,London
1391021352,308054003185508000,49967490,409847,7,0,0,London
1391021351,308054248946556000,85754666,429493,6,0,0,London
1391021351,308054754024648000,85754666,1591095,6,0,0,London
1391021350,308055101501739000,85754666,185937,7,0,0,London
1391021350,308055694521794000,38271096,1045658,9,0,0,Central Time (US & Canada)
1391021349,308056017130897000,91672754,1907668,8,0,0,Eastern Time (US & Canada)
1391021349,308056458484908000,458809864,2023587,6,0,0,Unknown
1391021348,308057024380424000,459874538,1045658,5,0,0,Eastern Time (US & Canada)
1391021348,308057239346892000,573726168,1321870,7,0,0,Unknown
1391021347,308058130263191000,29011922,408236,8,0,0,Pacific Time (US & Canada)
1391021347,308058169102458000,357064504,1409024,8,0,0,Central Time (US & Canada)
1391021346,308058391023067000,286182679,385726,10,0,0,Central Time (US & Canada)
1391021346,308058506576138000,851963809,350258,7,0,0,Eastern Time (US & Canada)
1391021345,308059027357720000,181603529,113627,10,0,0,Cairo
1391021345,308059031161954000,29011922,99487,8,0,0,Pacific Time (US & Canada)
1391021344,308059737692450000,28688324,375912,5,0,0,Unknown
1391021344,308060091809157000,261254233,1272886,4,0,0,Central Time (US & Canada)
1391021343,308060686892797000,46861768,1637725,5,0,0,Central Time (US & Canada)
1391021343,308061579868504000,595294937,1351685,8,0,0,Unknown
1391021342,308062882707419000,70054697,1648179,5,0,0,Riyadh
1391021342,308062934515462000,15448208,1907668,8,0,0,Quito
1391021341,308063178393264000,282010219,95690,6,0,0,Adelaide
1391021341,308063340981268000,82112373,1602620,7,0,0,Mexico City
1391021340,308063349856428000,28090179,93260,6,0,0,Brisbane
1391021340,308064037890048000,176245636,1931533,6,0,0,Eastern Time (US & Canada)
1391021339,308064139568373000,77051141,1375666,10,0,0,Eastern Time (US & Canada)
1391021338,308065113733206000,179736087,1781769,9,0,0,Mountain Time (US & Canada)
1391021337,308066528841039000,795663,1527788,8,0,0,Santiago
1391021336,308066921834754000,147358294,111282,5,0,0,Unknown
1391021334,308069811399839000,63811994,1045658,8,0,0,Pacific Time (US & Canada)
1391021334,308070509428490000,147358294,111282,2,0,0,Unknown
1391021333,308070612008566000,43560021,1797504,9,0,0,Quito
1391021333,308070978817236000,106138241,95904,6,0,0,Eastern Time (US & Canada)
1391021332,308072333204148000,61474773,2130321,8,0,0,Sydney
1391021332,308072606173642000,237472632,120655,6,0,0,Eastern Time (US & Canada)
1391021331,308072918724796000,26300156,209144,9,0,0,Brasilia
1391021331,308073236506238000,25953604,1024648,9,0,0,Sydney
1391021330,308073507475054000,50356171,1600524,9,0,0,Central Time (US & Canada)
1391021330,308073743169761000,6784142,1707386,7,0,0,Central Time (US & Canada)
1391021329,308073895846617000,45225637,454876,8,0,0,Mountain Time (US & Canada)
1391021329,308075830620336000,108470824,1687901,6,0,0,Pacific Time (US & Canada)
1391021328,308076694319820000,45796241,2483516,7,0,0,Sydney
1391021328,308076898624368000,19160779,1931533,6,0,0,Arizona
1391021327,308077395741642000,178502236,978762,8,0,0,Unknown
1391021327,308077563656433000,176245636,90670,8,0,0,Eastern Time (US & Canada)
1391021326,308079409393459000,23432377,1981677,8,0,0,Melbourne
1391021326,308079532718563000,23432377,1655420,7,0,0,Melbourne
1391021325,308079646048661000,23432377,1735485,8,0,0,Melbourne
1391021325,308079674393759000,33053950,1707386,7,0,0,Atlantic Time (Canada)
1391021324,308079790324318000,23432377,1767382,7,0,0,Melbourne
1391021324,308080040887853000,110158399,1351685,7,0,0,Singapore
1391021323,308080107371786000,6784142,2125435,9,0,0,Central Time (US & Canada)
1391021323,308080158630350000,110158399,1588173,7,0,0,Singapore
1391021322,308080352331710000,112592385,1907668,5,0,0,Central Time (US & Canada)
1391021322,308080411450421000,112592385,408790,3,0,0,Central Time (US & Canada)
1391021321,308081720069066000,16627787,1142977,8,0,0,Wellington
1391021321,308082744808837000,61817452,1907668,7,0,0,Arizona
1391021320,308083647045574000,139030739,113497,7,0,0,Jerusalem
1391021320,308083817854414000,86182303,2368749,6,0,0,Mountain Time (US & Canada)
1391021319,308084684473126000,24350616,406967,5,0,0,Central Time (US & Canada)
1391021319,308084825070391000,282561781,1276104,9,0,0,Unknown
1391021318,308084891873062000,53579770,1792647,7,0,0,Central Time (US & Canada)
1391021318,308086664381743000,144566699,473102,8,0,0,Eastern Time (US & Canada)
1391021317,308087536989904000,424992929,1862079,10,0,0,Pacific Time (US & Canada)
1391021316,308087870554509000,43816379,76759,10,0,0,Tokyo
1391021316,308088132736266000,18174176,1024648,8,0,0,Pacific Time (US & Canada)
1391021315,308088588053147000,29011922,380510,8,0,0,Pacific Time (US & Canada)
1391021315,308088594013241000,19700522,1343727,7,0,0,Pacific Time (US & Canada)
1391021314,308088679715459000,25340233,1606378,7,0,0,Unknown
1391021314,308089385927200000,41060523,70328,10,0,0,Bogota
1391021313,308090398994219000,176245636,1182345,10,0,0,Eastern Time (US & Canada)
1391021313,308091454310465000,106138241,99523,10,0,0,Eastern Time (US & Canada)
1391021312,308092097230151000,176153911,398165,8,0,0,Eastern Time (US & Canada)
1391021312,308093708291686000,754285765,1636826,7,0,0,Atlantic Time (Canada)
1391021311,308094717353152000,754285765,1800741,6,0,0,Atlantic Time (Canada)
1391021311,308094776832561000,754285765,462590,7,0,0,Atlantic Time (Canada)
1391021310,308094851210158000,754285765,1193631,8,0,0,Atlantic Time (Canada)
1391021310,308095267725508000,84450871,2024506,7,0,0,Unknown
1391021309,308097133477777000,35023958,1320244,7,0,0,Eastern Time (US & Canada)
1391021309,308097449132716000,41060523,246460,8,0,0,Bogota
1391021308,308097630171439000,820493198,1907668,7,0,0,Pacific Time (US & Canada)
1391021308,308097736220241000,162407269,1711425,4,0,0,Eastern Time (US & Canada)
1391021307,308098501345148000,406192406,1428538,7,0,0,Melbourne
1391021307,308099029932318000,261254233,1859650,6,0,0,Central Time (US & Canada)
1391021306,308099487191138000,16644767,882977,6,0,0,Pacific Time (US & Canada)
1391021306,308099952746299000,250486804,948470,7,0,0,Pacific Time (US & Canada)
1391021305,308100013966372000,467538445,1564367,6,0,0,Eastern Time (US & Canada)
1391021304,308101565351342000,235873057,2053463,8,0,0,Melbourne
1391021304,308101809912819000,599643292,454876,8,0,0,Hawaii
1391021304,308102444364218000,60346441,1024648,8,0,0,Bogota
1391021303,308103153910419000,47763728,1781769,6,0,0,Central Time (US & Canada)
1391021303,308103383221432000,285048396,1987018,6,0,0,Baghdad
1391021302,308103594282987000,259573788,454876,8,0,0,Pacific Time (US & Canada)
1391021302,308103856892563000,63345944,1606389,7,0,0,Auckland
1391021301,308104527855353000,207880436,1320253,7,0,0,Hawaii
1391021301,308105247979626000,27139329,1024648,9,0,0,Pacific Time (US & Canada)
1391021300,308106494266724000,157430689,1853728,10,0,0,Unknown
1391021300,308106530782318000,282846369,837562,10,0,0,Riyadh
1391021299,308107897966055000,46861768,1907668,8,0,0,Central Time (US & Canada)
1391021299,308108317442576000,636009780,70511,9,0,0,Unknown
1391021298,308108668715552000,106138241,92074,8,0,0,Eastern Time (US & Canada)
1391021298,308109216835584000,82230866,1907668,10,0,0,Santiago
1391021297,308111290247811000,8970092,1611211,7,0,0,Taipei
1391021297,308111476349100000,413584374,948470,7,0,0,Central Time (US & Canada)
1391021296,308112145277669000,146164671,410097,9,0,0,Pacific Time (US & Canada)
1391021295,308114643786805000,18008568,1045658,7,0,0,Mumbai
1391021294,308116294924906000,711906415,207201,8,0,0,Arizona
1391021294,308118523627053000,30115439,936501,5,0,0,Tokyo
1391021293,308119028336041000,41060523,825232,10,0,0,Bogota
1391021293,308119101337919000,41060523,73486,9,0,0,Bogota
1391021292,308119152919449000,41060523,111161,10,0,0,Bogota
1391021292,308119269508538000,30115439,936501,6,0,0,Tokyo
1391021291,308120081555152000,41060523,96438,10,0,0,Bogota
1391021291,308121200033427000,49202951,1853728,8,0,0,Kuwait
1391021290,308122590466154000,282561781,1615065,8,0,0,Unknown
1391021290,308123224347136000,75957652,242653,10,0,0,London
1391021289,308124707616612000,404200564,1764234,4,0,0,Amsterdam
1391021289,308124910172131000,15485027,903624,8,0,0,Monterrey
1391021288,308125971649818000,16841635,975645,6,0,0,Berlin
1391021288,308126817632538000,168155670,1045658,8,0,0,Abu Dhabi
1391021287,308126937648349000,128560429,2053463,8,0,0,Unknown
1391021287,308127713615568000,391153934,1410063,8,0,0,Unknown
1391021286,308128328576036000,16841635,1790885,7,0,0,Berlin
1391021286,308128843187773000,16841635,449487,5,0,0,Berlin
1391021285,308129230644989000,16841635,309698,6,0,0,Berlin
1391021284,308129734112448000,295982666,1024648,8,0,0,Pacific Time (US & Canada)
1391021284,308133919797174000,600180557,1074638,7,0,0,Unknown
1391021283,308134033555083000,600180557,1142977,8,0,0,Unknown
1391021283,308134865918902000,22466072,1704573,7,0,1,Pacific Time (US & Canada)
1391021282,308135154185015000,26890822,1792647,8,0,0,Wellington
1391021282,308136448547246000,43816379,1297919,6,0,0,Tokyo
1391021281,308137793119453000,63345944,1605783,9,0,0,Auckland
1391020412,308138903590797000,73965716,2244901,3,0,0,Adelaide
1391020411,308138919399157000,187138140,903624,7,0,0,Unknown
1391020411,308139128128667000,17995577,1763303,10,0,0,Pacific Time (US & Canada)
1391020410,308139973847162000,156711368,1428538,6,0,0,Athens
1391020410,308140418061709000,231298648,1194417,7,0,0,Unknown
1391020409,308140721842561000,282846369,454876,10,0,0,Riyadh
1391020409,308140768776835000,346881116,77416,5,0,0,Riyadh
1391020408,308141810025394000,59807283,1024648,8,0,0,Central Time (US & Canada)
1391020408,308143088377950000,56469632,102926,9,0,0,Helsinki
1391020407,308146009148641000,131232058,96754,8,0,0,Tokyo
1391020407,308146078019112000,238739046,120201,6,0,0,London
1391020406,308147976759549000,75957652,1636780,10,0,0,London
1391020406,308148412493217000,17672950,1024648,9,0,0,Hawaii
1391020405,308151186949824000,25976145,1606392,7,0,0,Pretoria
1391020405,308151855068901000,174422852,1194173,6,0,0,Eastern Time (US & Canada)
1391020404,308152448755826000,301881686,390384,5,0,0,Unknown
1391020404,308155191478349000,121377261,51207,7,0,0,Athens
1391020403,308157224927236000,78541438,172495,10,1,0,Unknown
1391020402,308158535307513000,217018738,1623205,8,0,0,Dhaka
1391020402,308158599409045000,278151512,1399103,8,0,0,Karachi
1391020401,308159237740175000,55557381,113627,7,0,0,Sydney
1391020401,308161535015002000,24512268,1790885,8,0,0,Istanbul
1391020400,308162164038983000,41349992,1853728,8,0,0,Athens
1391020400,308162411091881000,237845945,1907668,7,0,0,Kuwait
1391020399,308162584698306000,319868230,1446192,10,0,1,Abu Dhabi
1391020399,308162601525841000,45796241,104187,8,0,0,Sydney
1391020398,308163325441761000,67283124,1045658,7,0,0,Hawaii
1391020397,308163332832116000,79546672,96754,5,0,0,Unknown
1391020397,308165211444105000,210183613,76786,7,0,0,Unknown
1391020396,308167232972795000,34350063,1596350,7,0,0,Brasilia
1391020396,308167426170818000,269382086,1127180,10,0,0,Riyadh
1391020395,308167641678364000,320287134,313792,9,0,0,Amsterdam
1391020394,308167965948383000,269382086,1024648,9,0,0,Riyadh
1391020394,308168080633257000,269382086,1772341,9,0,0,Riyadh
1391020393,308169251506778000,23536647,1499658,4,0,0,Unknown
1391020393,308171332108025000,24163426,2735466,10,0,0,Melbourne
1391020392,308173383953166000,18998160,2053463,7,0,0,Sydney
1391020392,308173904927653000,268903578,1637725,8,0,0,Copenhagen
1391020391,308174777607151000,92182798,1907668,7,0,0,Pacific Time (US & Canada)
1391020391,308175871011848000,301881686,923600,7,0,0,Unknown
1391020390,308176463692177000,390377094,1210166,8,0,0,Unknown
1391020390,308177163113361000,396528984,1111422,7,0,0,Unknown
1391020389,308177384442576000,359061410,1907668,7,0,0,London
1391020389,308177984450355000,24089992,97757,10,0,1,London
1391020388,308178671166971000,51428398,81505,8,0,0,Budapest
1391020388,308178747931111000,146320806,25586,8,0,0,Adelaide
1391020387,308179782691074000,54904664,1907668,7,0,0,Brussels
1391020386,308179892921573000,166451859,443272,8,0,0,Mountain Time (US & Canada)
1391020385,308180052607111000,183175711,59282,6,0,0,London
1391020385,308183206383976000,21503156,443272,7,0,0,Hong Kong
1391020384,308183659918290000,90941933,2109184,5,0,0,London
1391020384,308185678401904000,324468360,964517,6,0,0,St. Petersburg
1391020383,308187713885048000,16024304,1922777,5,0,0,Amsterdam
1391020383,308188132300447000,434240875,102181,8,0,0,Unknown
1391020382,308189420866109000,53967034,113101,3,0,0,Helsinki
1391020382,308190031808430000,25628357,1707386,9,0,0,Pacific Time (US & Canada)
1391020382,308190713349292000,33479607,1081935,8,0,0,Tehran
1391020381,308192089160679000,49397850,1907668,8,0,0,London
1391020380,308192869213159000,25812222,119164,8,0,0,London
1391020380,308193627140677000,15200754,454876,9,0,0,Amsterdam
1391020379,308193660288249000,96348254,2611484,7,0,0,Istanbul
1391020379,308193775371563000,75587431,102250,10,0,0,Mumbai
1391020378,308194064229089000,880273094,443272,8,0,0,London
1391020378,308194340734398000,96348254,2611516,8,0,0,Istanbul
1391020377,308194464541839000,96348254,2611508,7,0,0,Istanbul
1391020377,308194474293604000,117774551,938330,8,0,0,Kuwait
1391020376,308195084585803000,96348254,2611502,8,0,0,Istanbul
